origin,season,color_name,size,application,bag_type,fabric,finishing,fit,foulard_type,outside_type,print,style,top_type,weather,nivel,dress/jumpsuit,grupo
WHOLE_SALE,8,camel,L,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,camel,M,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,camel,S,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,ecru,L,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,ecru,M,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,ecru,S,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,khaki,L,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,khaki,M,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,khaki,S,freetime,,baize,,straight,,coat,smooth,boho,,cold,3,False,abrigo
WHOLE_SALE,8,beige,L,freetime,,baize,marbled,straight,,coat,herringbone,classic,,cold_season,3,False,abrigo
WHOLE_SALE,8,beige,M,freetime,,baize,marbled,straight,,coat,herringbone,classic,,cold_season,3,False,abrigo
WHOLE_SALE,8,beige,S,freetime,,baize,marbled,straight,,coat,herringbone,classic,,cold_season,3,False,abrigo
WHOLE_SALE,8,black,L,freetime,,baize,marbled,straight,,coat,herringbone,classic,,cold_season,3,False,abrigo
WHOLE_SALE,8,black,M,freetime,,baize,marbled,straight,,coat,herringbone,classic,,cold_season,3,False,abrigo
WHOLE_SALE,8,black,S,freetime,,baize,marbled,straight,,coat,herringbone,classic,,cold_season,3,False,abrigo
MAINSTREAM,8,black,L,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,black,M,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,black,S,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,black,XL,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,black,XXL,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,black,XXXL,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,camel,L,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,camel,M,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,camel,S,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,camel,XL,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,camel,XXL,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,camel,XXXL,freetime,,lambskin,,straight,,coat,smooth,boho,,cold,3,False,abrigo
MAINSTREAM,8,blue_dark,L,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,blue_dark,M,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,blue_dark,S,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,blue_dark,XL,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,blue_dark,XS,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,crimson,L,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,crimson,M,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,crimson,S,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,crimson,XL,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,crimson,XS,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,red,L,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,red,M,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,red,S,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,red,XL,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,red,XS,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,rust,L,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,rust,M,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,rust,S,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,rust,XL,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,rust,XS,freetime,,baize,marbled,straight,,coat,smooth,classic,,cold,3,False,abrigo
MAINSTREAM,8,grey_dark,L,freetime,,,,loose,,coatigan,other,minimal,,cold_season,3,False,abrigo
MAINSTREAM,8,grey_dark,M,freetime,,,,loose,,coatigan,other,minimal,,cold_season,3,False,abrigo
MAINSTREAM,8,grey_dark,S,freetime,,,,loose,,coatigan,other,minimal,,cold_season,3,False,abrigo
MAINSTREAM,8,grey_dark,XL,freetime,,,,loose,,coatigan,other,minimal,,cold_season,3,False,abrigo
MAINSTREAM,8,grey_dark,XS,freetime,,,,loose,,coatigan,other,minimal,,cold_season,3,False,abrigo
MAINSTREAM,7,green_dark,L,freetime,,gabardine,touchable,loose,,,smooth,classic,,warm_season,3,False,abrigo
MAINSTREAM,7,green_dark,M,freetime,,gabardine,touchable,loose,,,smooth,classic,,warm_season,3,False,abrigo
MAINSTREAM,7,green_dark,S,freetime,,gabardine,touchable,loose,,,smooth,classic,,warm_season,3,False,abrigo
MAINSTREAM,7,green_dark,XL,freetime,,gabardine,touchable,loose,,,smooth,classic,,warm_season,3,False,abrigo
MAINSTREAM,7,green_dark,XXL,freetime,,gabardine,touchable,loose,,,smooth,classic,,warm_season,3,False,abrigo
MAINSTREAM,7,beige,L,freetime,,gabardine,touchable,straight,,,smooth,minimal,,cold_season,3,False,abrigo
MAINSTREAM,7,beige,M,freetime,,gabardine,touchable,straight,,,smooth,minimal,,cold_season,3,False,abrigo
MAINSTREAM,7,beige,S,freetime,,gabardine,touchable,straight,,,smooth,minimal,,cold_season,3,False,abrigo
MAINSTREAM,7,beige,XL,freetime,,gabardine,touchable,straight,,,smooth,minimal,,cold_season,3,False,abrigo
MAINSTREAM,7,beige,XS,freetime,,gabardine,touchable,straight,,,smooth,minimal,,cold_season,3,False,abrigo
OWN_PRODUCTION,7,black,UNQ,freetime,bucket,leather,padded,,,,smooth,classic,,warm_season,3,False,bolso
OWN_PRODUCTION,7,pink,UNQ,freetime,bucket,leather,padded,,,,smooth,classic,,warm_season,3,False,bolso
OWN_PRODUCTION,7,black,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,mustand,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,orange,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,pink,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,pink,UNQ,freetime,crossbag,natural,,,,,ethnic,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,blue_turquoise,UNQ,freetime,crossbag,natural,,,,,ethnic,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,beige,UNQ,freetime,crossbag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,7,brown_light,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,7,crimson,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,7,green,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,7,blue,UNQ,freetime,crossbag,leather,worn_out,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,7,camel,UNQ,freetime,crossbag,leather,worn_out,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,7,coral,UNQ,freetime,crossbag,leather,worn_out,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,7,yellow,UNQ,freetime,crossbag,leather,worn_out,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,7,black,UNQ,freetime,beach_bag,jute,,,,,geometric,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,black,UNQ,freetime,crossbag,leather,,,,,smooth,casual,,warm_season,3,False,bolso
OWN_PRODUCTION,7,red,UNQ,freetime,crossbag,leather,,,,,smooth,casual,,warm_season,3,False,bolso
OWN_PRODUCTION,7,black,UNQ,freetime,shopper,leather,,,,,smooth,casual,,warm_season,3,False,bolso
OWN_PRODUCTION,7,red,UNQ,freetime,shopper,leather,,,,,smooth,casual,,warm_season,3,False,bolso
OWN_PRODUCTION,7,nude,UNQ,freetime,travel_bag,nobuck,suede,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,rust,UNQ,freetime,travel_bag,nobuck,suede,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,blue_dark,UNQ,freetime,travel_bag,nobuck,suede,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,grey,UNQ,freetime,travel_bag,nobuck,suede,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,nude,UNQ,freetime,crossbag,nobuck,suede,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,rust,UNQ,freetime,crossbag,nobuck,suede,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,red,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,black,UNQ,freetime,shopper,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,red,UNQ,freetime,shopper,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,brown_light,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,rust,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,brown_light,UNQ,freetime,shopper,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,mustand,UNQ,freetime,shopper,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,rust,UNQ,freetime,shopper,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,brown_light,UNQ,freetime,envelope,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,mustand,UNQ,freetime,envelope,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,rust,UNQ,freetime,envelope,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,gold,UNQ,freetime,envelope,leather,worn_out,,,,smooth,night,,warm_season,3,False,bolso
OWN_PRODUCTION,7,gold,UNQ,freetime,crossbag,leather,worn_out,,,,smooth,night,,warm_season,3,False,bolso
OWN_PRODUCTION,7,brown,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,mustand,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,brown,UNQ,freetime,shopper,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,mustand,UNQ,freetime,shopper,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,brown,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,mustand,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,brown,UNQ,freetime,crossbag,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,mustand,UNQ,freetime,crossbag,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,green_dark,UNQ,freetime,crossbag,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,rust,UNQ,freetime,crossbag,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,green_dark,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,rust,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,7,coral,UNQ,freetime,crossbag,nobuck,,,,,smooth,night,,warm_season,3,False,bolso
OWN_PRODUCTION,7,green_dark,UNQ,freetime,crossbag,nobuck,,,,,smooth,night,,warm_season,3,False,bolso
OWN_PRODUCTION,7,nude,UNQ,freetime,crossbag,nobuck,,,,,smooth,night,,warm_season,3,False,bolso
OWN_PRODUCTION,7,mustand,UNQ,freetime,crossbag,nobuck,,,,,smooth,night,,warm_season,3,False,bolso
OWN_PRODUCTION,8,brown,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,garnet,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,khaki,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,rust,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,silver,UNQ,freetime,crossbag,leather,metallic,,,,smooth,night,,cold_season,3,False,bolso
OWN_PRODUCTION,8,brown,UNQ,freetime,crossbag,leather,patent_leather,,,,smooth,classic,,cold_season,3,False,bolso
OWN_PRODUCTION,8,silver,UNQ,freetime,envelope,leather,metallic,,,,smooth,night,,cold_season,3,False,bolso
OWN_PRODUCTION,8,blue_dark,UNQ,freetime,envelope,nobuck,,,,,smooth,night,,cold_season,3,False,bolso
OWN_PRODUCTION,8,brown,UNQ,freetime,envelope,nobuck,,,,,smooth,night,,cold_season,3,False,bolso
OWN_PRODUCTION,8,gray_light,UNQ,freetime,envelope,nobuck,,,,,smooth,night,,cold_season,3,False,bolso
OWN_PRODUCTION,8,brown,UNQ,freetime,shopper,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,silver,UNQ,freetime,shopper,leather,metallic,,,,,street,,cold_season,3,False,bolso
OWN_PRODUCTION,8,black,UNQ,freetime,shopper,snake_leather,,,,,smooth,classic,,cold_season,3,False,bolso
OWN_PRODUCTION,8,brown,UNQ,freetime,crossbody,snake_leather,patent_leather,,,,smooth,classic,,cold_season,3,False,bolso
OWN_PRODUCTION,8,black,UNQ,freetime,crossbody,snake_leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,black,UNQ,freetime,crossbody,leather,,,,,smooth,minimal,,cold_season,3,False,bolso
OWN_PRODUCTION,8,khaki,UNQ,freetime,crossbody,leather,,,,,smooth,minimal,,cold_season,3,False,bolso
OWN_PRODUCTION,8,brown,UNQ,freetime,crossbody,leather,,,,,smooth,street,,cold_season,3,False,bolso
OWN_PRODUCTION,8,rust,UNQ,freetime,crossbody,leather,,,,,smooth,street,,cold_season,3,False,bolso
OWN_PRODUCTION,8,camel,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,garnet,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,8,black,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,brown,UNQ,freetime,crossbag,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,8,black,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,8,garnet,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,8,khaki,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,8,black,UNQ,freetime,shopper,leather,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,8,khaki,UNQ,freetime,shopper,leather,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,8,rust,UNQ,freetime,shopper,leather,,,,,smooth,boho,,cold_season,3,False,bolso
WHOLE_SALE,7,brown,UNQ,freetime,crossbag,faux_leather,,,,,smooth,classic,,warm_season,3,False,bolso
WHOLE_SALE,7,camel,UNQ,freetime,crossbody,leather,suede,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,8,garnet,UNQ,freetime,crossbody,faux_leather,,,,,smooth,boho,,cold_season,3,False,bolso
NO_MAINSTREAM,9,black,UNQ,freetime,shopper,faux_leather,,,,,smooth,classic,,cold_season,3,False,bolso
NO_MAINSTREAM,9,blue_dark,UNQ,freetime,shopper,faux_leather,,,,,smooth,classic,,cold_season,3,False,bolso
NO_MAINSTREAM,9,brown_light,UNQ,freetime,bag,canvas,,,,,horizontal_stripes,boho,,warm_season,3,False,bolso
NO_MAINSTREAM,9,brown_light,UNQ,freetime,beach_bag,canvas,,,,,vertical_stripes,boho,,warm,3,False,bolso
MAINSTREAM,9,brown,UNQ,freetime,crossbody,suede,suede,,,,smooth,boho,,warm_season,3,False,bolso
MAINSTREAM,9,black,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,blue_klein,UNQ,freetime,crossbody,canvas,,,,,sheets,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,nude,UNQ,freetime,crossbody,canvas,,,,,sheets,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,crossbody,canvas,,,,,floral,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,ecru,UNQ,freetime,crossbody,canvas,,,,,floral,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,blue_dark,UNQ,freetime,crossbody,natural,,,,,ethnic,boho,,warm_season,3,False,bolso
WHOLE_SALE,8,camel,UNQ,freetime,crossbody,suede,,,,,smooth,boho,,warm_season,3,False,bolso
WHOLE_SALE,8,black,UNQ,freetime,crossbody,suede,touchable,,,,smooth,boho,,cold_season,3,False,bolso
WHOLE_SALE,8,camel,UNQ,freetime,crossbody,suede,touchable,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,hand_bag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,coral,UNQ,freetime,hand_bag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,garnet,UNQ,freetime,hand_bag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,ochre,UNQ,freetime,hand_bag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,shoulder_bag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,coral,UNQ,freetime,shoulder_bag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,garnet,UNQ,freetime,shoulder_bag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,ochre,UNQ,freetime,shoulder_bag,natural,,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,blue_dark,UNQ,freetime,crossbody,nobuck,padded,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,garnet,UNQ,freetime,crossbody,nobuck,padded,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,blue_dark,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,garnet,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,blue_dark,UNQ,freetime,shopper,nobuck,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,garnet,UNQ,freetime,shopper,nobuck,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,aubergine,UNQ,freetime,crossbody,suede,suede,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,crossbody,suede,suede,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,rust,UNQ,freetime,crossbody,suede,suede,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,aubergine,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,salmon,UNQ,freetime,crossbody,nobuck,,,,,smooth,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,aubergine,UNQ,freetime,crossbody,suede,shiny,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,crossbody,suede,shiny,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,blue_dark,UNQ,freetime,crossbody,suede,shiny,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,garnet,UNQ,freetime,crossbody,suede,shiny,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,rust,UNQ,freetime,crossbody,suede,shiny,,,,smooth,boho,,warm_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,crossbody,fur,,,,,animal_print,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,crossbody,leather,,,,,animal_print,boho,,cold_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,crossbody,leather,,,,,smooth,classic,,warm_season,3,False,bolso
OWN_PRODUCTION,9,khaki,UNQ,freetime,crossbody,leather,,,,,smooth,classic,,warm_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,backpack,leather,,,,,smooth,casual,,warm_season,3,False,bolso
OWN_PRODUCTION,9,khaki,UNQ,freetime,backpack,leather,,,,,smooth,casual,,warm_season,3,False,bolso
OWN_PRODUCTION,9,camel,UNQ,freetime,crossbody,leather,,,,,smooth,classic,,warm_season,3,False,bolso
OWN_PRODUCTION,9,green,UNQ,freetime,crossbody,leather,,,,,smooth,classic,,warm_season,3,False,bolso
OWN_PRODUCTION,9,black,UNQ,freetime,crossbody,leather,,,,,smooth,boho,,cold_season,3,False,bolso
WHOLE_SALE,9,black,UNQ,freetime,crossbody,faux_leather,,,,,smooth,boho,,warm_season,3,False,bolso
WHOLE_SALE,9,blue_dark,UNQ,freetime,crossbody,faux_leather,,,,,smooth,boho,,warm_season,3,False,bolso
WHOLE_SALE,9,brown,UNQ,freetime,crossbody,faux_leather,,,,,smooth,boho,,warm_season,3,False,bolso
WHOLE_SALE,9,green_dark,UNQ,freetime,crossbody,faux_leather,,,,,smooth,boho,,warm_season,3,False,bolso
WHOLE_SALE,8,brown,UNQ,freetime,crossbody,suede_leather,suede,,,,smooth,boho,,cold_season,3,False,bolso
MAINSTREAM,9,gold,UNQ,freetime,crossbody,leather,metallic,,,,smooth,night,,warm_season,3,False,bolso
MAINSTREAM,9,pink,UNQ,freetime,crossbody,leather,,,,,smooth,classic,,warm_season,3,False,bolso
NO_MAINSTREAM,7,coral,L,freetime,,cotton_tshirt,,tight,,,horizontal_stripes,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,coral,M,freetime,,cotton_tshirt,,tight,,,horizontal_stripes,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,coral,S,freetime,,cotton_tshirt,,tight,,,horizontal_stripes,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,coral,XL,freetime,,cotton_tshirt,,tight,,,horizontal_stripes,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,coral,XS,freetime,,cotton_tshirt,,tight,,,horizontal_stripes,casual,t-shirts,warm_season,2,False,
